Store Name,Customer #,Billing Document #,Billing Document Date,PO #,Season Description,Billing Document Type,Billing Document Status,Total,Delivery #
BANNER'S HALLMARK SHOP 1825,1000115805,5062540703,12/18/2025,,VALENTINE,Invoice,OPEN,"$1,086.04",4013655044
BANNER'S HALLMARK SHOP 1825,1000115805,5062353318,12/16/2025,Hmk Ornament Surcharge,,Debit Memo,OPEN,"$1,544.75",
BANNER'S HALLMARK SHOP 1825,1000115805,5062359935,12/16/2025,Relabeling Credit,,Credit Memo,OPEN,$-307.16,
BANNER'S HALLMARK SHOP 1825,1000115805,5062227055,12/15/2025,OMNI-SFS,,Credit Memo,OPEN,$-994.91,
BANNER'S HALLMARK SHOP 1825,1000115805,5062227059,12/15/2025,OMNI-BOPIS,,Credit Memo,OPEN,$-44.72,
BANNER'S HALLMARK SHOP 1825,1000115805,5062227061,12/15/2025,OMNI-RESHIP,,Credit Memo,OPEN,$-9.75,
BANNER'S HALLMARK SHOP 1825,1000115805,5062227064,12/15/2025,R001905533,,Credit Memo,OPEN,$-776.53,
BANNER'S HALLMARK SHOP 1825,1000115805,5062261194,12/15/2025,,EVERYDAY,Invoice,OPEN,"$1,371.92",4013817121
BANNER'S HALLMARK SHOP 1825,1000115805,5061950455,12/11/2025,,CHRISTMAS,Invoice,OPEN,$891.50,4013807516
BANNER'S HALLMARK SHOP 1825,1000115805,5061950456,12/11/2025,,CHRISTMAS,Invoice,OPEN,$485.00,4013807517
BANNER'S HALLMARK SHOP 1825,1000115805,5061951025,12/11/2025,,CHRISTMAS,Invoice,OPEN,$774.45,4013807519
BANNER'S HALLMARK SHOP 1825,1000115805,5061951026,12/11/2025,,VALENTINE,Invoice,OPEN,$180.00,4013808229
BANNER'S HALLMARK SHOP 1825,1000115805,5061875788,12/10/2025,,EVERYDAY,Invoice,OPEN,"$6,630.81",4013646207
BANNER'S HALLMARK SHOP 1825,1000115805,5061875792,12/10/2025,,EVERYDAY,Invoice,OPEN,"$1,537.50",4013646207
BANNER'S HALLMARK SHOP 1825,1000115805,5061671091,12/08/2025,OMNI-SFS,,Credit Memo,OPEN,"$-1,903.21",
BANNER'S HALLMARK SHOP 1825,1000115805,5061671097,12/08/2025,R001904422,,Credit Memo,OPEN,"$-1,007.49",
BANNER'S HALLMARK SHOP 1825,1000115805,5061671104,12/08/2025,OMNI-RESHIP,,Credit Memo,OPEN,$-126.33,
BANNER'S HALLMARK SHOP 1825,1000115805,5061671107,12/08/2025,OMNI-BOPIS,,Credit Memo,OPEN,$-54.98,
BANNER'S HALLMARK SHOP 1825,1000115805,5061528731,12/05/2025,,HANUKKAH,Invoice,OPEN,$463.96,4013706723
BANNER'S HALLMARK SHOP 1825,1000115805,5061297475,12/02/2025,RTLR CUSTOMIZED MKTG,,Debit Memo,OPEN,$97.72,
BANNER'S HALLMARK SHOP 1825,1000115805,5061186372,12/01/2025,OMNI-BOPIS,,Credit Memo,OPEN,$-361.70,
BANNER'S HALLMARK SHOP 1825,1000115805,5061186377,12/01/2025,R001903299,,Credit Memo,OPEN,$-612.43,
BANNER'S HALLMARK SHOP 1825,1000115805,5061186383,12/01/2025,OMNI-RESHIP,,Credit Memo,OPEN,$-34.87,
BANNER'S HALLMARK SHOP 1825,1000115805,5061186385,12/01/2025,OMNI-SFS,,Credit Memo,OPEN,"$-1,268.71",
BANNER'S HALLMARK SHOP 1825,1000115805,5061242280,12/01/2025,,CHRISTMAS,Invoice,OPEN,"$7,744.96",4013646206
BANNER'S HALLMARK SHOP 1825,1000115805,5061242281,12/01/2025,,WINTER GRAD,Invoice,OPEN,$65.90,4013646206
BANNER'S HALLMARK SHOP 1825,1000115805,5061383459,12/01/2025,Dec Smartlync Fee,,Debit Memo,OPEN,$30.00,
BANNER'S HALLMARK SHOP 1828,1000116758,5062631261,12/19/2025,,VALENTINE,Invoice,OPEN,"$5,127.20",4013655055
BANNER'S HALLMARK SHOP 1828,1000116758,5062637772,12/19/2025,MIX MATCH,,Credit Memo,OPEN,$-112.27,
BANNER'S HALLMARK SHOP 1828,1000116758,5062538837,12/18/2025,12/2025 GC FEE,,Debit Memo,OPEN,$475.00,
BANNER'S HALLMARK SHOP 1828,1000116758,5062539938,12/18/2025,,VALENTINE,Invoice,OPEN,$777.96,4013655054
BANNER'S HALLMARK SHOP 1828,1000116758,5062353497,12/16/2025,Hmk Ornament Surcharge,,Debit Memo,OPEN,"$1,279.25",
BANNER'S HALLMARK SHOP 1828,1000116758,5062359815,12/16/2025,Relabeling Credit,,Credit Memo,OPEN,$-307.21,
BANNER'S HALLMARK SHOP 1828,1000116758,5062227256,12/15/2025,OMNI-SFS,,Credit Memo,OPEN,"$-2,680.93",
BANNER'S HALLMARK SHOP 1828,1000116758,5062227259,12/15/2025,OMNI-RESHIP,,Credit Memo,OPEN,$-171.79,
BANNER'S HALLMARK SHOP 1828,1000116758,5062227262,12/15/2025,R001905579,,Credit Memo,OPEN,$-526.48,
BANNER'S HALLMARK SHOP 1828,1000116758,5062227266,12/15/2025,OMNI-BOPIS,,Credit Memo,OPEN,$-38.38,
BANNER'S HALLMARK SHOP 1828,1000116758,5062298807,12/15/2025,,EVERYDAY,Invoice,OPEN,"$1,371.92",4013817132
BANNER'S HALLMARK SHOP 1828,1000116758,5061950462,12/11/2025,,CHRISTMAS,Invoice,OPEN,$48.00,4013807525
BANNER'S HALLMARK SHOP 1828,1000116758,5061950463,12/11/2025,,CHRISTMAS,Invoice,OPEN,$756.45,4013807526
BANNER'S HALLMARK SHOP 1828,1000116758,5061951015,12/11/2025,,VALENTINE,Invoice,OPEN,$60.00,4013808233
BANNER'S HALLMARK SHOP 1828,1000116758,5061671134,12/08/2025,OMNI-RESHIP,,Credit Memo,OPEN,$-79.30,
BANNER'S HALLMARK SHOP 1828,1000116758,5061671139,12/08/2025,OMNI-BOPIS,,Credit Memo,OPEN,$-23.98,
BANNER'S HALLMARK SHOP 1828,1000116758,5061671142,12/08/2025,OMNI-SFS,,Credit Memo,PAID,"$-2,921.98",
BANNER'S HALLMARK SHOP 1828,1000116758,5061671145,12/08/2025,R001904469,,Credit Memo,OPEN,$-580.30,
BANNER'S HALLMARK SHOP 1828,1000116758,5061666805,12/06/2025,,CHRISTMAS,Invoice,OPEN,$154.60,4013706491
BANNER'S HALLMARK SHOP 1828,1000116758,5061526387,12/05/2025,,EVERYDAY,Invoice,OPEN,"$4,201.90",4013646098
BANNER'S HALLMARK SHOP 1828,1000116758,5061526388,12/05/2025,,EVERYDAY,Invoice,OPEN,"$1,350.00",4013646098
BANNER'S HALLMARK SHOP 1828,1000116758,5061297538,12/02/2025,RTLR CUSTOMIZED MKTG,,Debit Memo,OPEN,$83.76,
BANNER'S HALLMARK SHOP 1828,1000116758,5061186070,12/01/2025,OMNI-RESHIP,,Credit Memo,OPEN,$-60.00,
BANNER'S HALLMARK SHOP 1828,1000116758,5061186077,12/01/2025,OMNI-BOPIS,,Credit Memo,OPEN,$-28.37,
BANNER'S HALLMARK SHOP 1828,1000116758,5061186084,12/01/2025,R001903346,,Credit Memo,OPEN,$-352.37,
BANNER'S HALLMARK SHOP 1828,1000116758,5061186089,12/01/2025,OMNI-SFS,,Credit Memo,OPEN,"$-2,149.71",
BANNER'S HALLMARK SHOP 1828,1000116758,5061242033,12/01/2025,,CHRISTMAS THK YOU,Invoice,OPEN,"$4,012.73",4013646097
BANNER'S HALLMARK SHOP 1828,1000116758,5061242034,12/01/2025,,WINTER GRAD,Invoice,OPEN,$37.60,4013646097
BANNER'S HALLMARK SHOP 1828,1000116758,5061383857,12/01/2025,Dec Smartlync Fee,,Debit Memo,OPEN,$30.00,
BANNER'S HALLMARK SHOP 1938,1000116745,5062637858,12/19/2025,MIX MATCH,,Credit Memo,OPEN,$-117.55,
BANNER'S HALLMARK SHOP 1938,1000116745,5062538627,12/18/2025,12/2025 GC FEE,,Debit Memo,OPEN,$475.00,
BANNER'S HALLMARK SHOP 1938,1000116745,5062353550,12/16/2025,Hmk Ornament Surcharge,,Debit Memo,OPEN,"$1,254.50",
BANNER'S HALLMARK SHOP 1938,1000116745,5062359875,12/16/2025,Relabeling Credit,,Credit Memo,OPEN,$-294.04,
BANNER'S HALLMARK SHOP 1938,1000116745,5062227252,12/15/2025,OMNI-RESHIP,,Credit Memo,OPEN,$-11.25,
BANNER'S HALLMARK SHOP 1938,1000116745,5062227254,12/15/2025,OMNI-BOPIS,,Credit Memo,OPEN,$-56.44,
BANNER'S HALLMARK SHOP 1938,1000116745,5062227255,12/15/2025,OMNI-SFS,,Credit Memo,OPEN,"$-2,239.96",
BANNER'S HALLMARK SHOP 1938,1000116745,5062227257,12/15/2025,R001905578,,Credit Memo,OPEN,$-683.14,
BANNER'S HALLMARK SHOP 1938,1000116745,5062299814,12/15/2025,,EVERYDAY,Invoice,OPEN,"$1,371.94",4013817131
BANNER'S HALLMARK SHOP 1938,1000116745,5061950707,12/11/2025,,CHRISTMAS,Invoice,OPEN,$83.00,4013807523
BANNER'S HALLMARK SHOP 1938,1000116745,5061950711,12/11/2025,,CHRISTMAS,Invoice,OPEN,$765.80,4013807524
BANNER'S HALLMARK SHOP 1938,1000116745,5061951254,12/11/2025,,VALENTINE,Invoice,OPEN,$60.00,4013774362
BANNER'S HALLMARK SHOP 1938,1000116745,5061869841,12/10/2025,,CHRISTMAS,Invoice,OPEN,$2.00,4013705942
BANNER'S HALLMARK SHOP 1938,1000116745,5061671326,12/08/2025,OMNI-SFS,,Credit Memo,OPEN,"$-2,837.05",
BANNER'S HALLMARK SHOP 1938,1000116745,5061671328,12/08/2025,OMNI-BOPIS,,Credit Memo,OPEN,$-171.81,
BANNER'S HALLMARK SHOP 1938,1000116745,5061671332,12/08/2025,OMNI-RESHIP,,Credit Memo,OPEN,$-157.19,
BANNER'S HALLMARK SHOP 1938,1000116745,5061671339,12/08/2025,R001904468,,Credit Memo,OPEN,$-911.20,
BANNER'S HALLMARK SHOP 1938,1000116745,5061527667,12/05/2025,,EVERYDAY,Invoice,OPEN,"$6,563.75",4013646117
BANNER'S HALLMARK SHOP 1938,1000116745,5061527668,12/05/2025,,EVERYDAY,Invoice,OPEN,"$1,525.00",4013646117
BANNER'S HALLMARK SHOP 1938,1000116745,5061527669,12/05/2025,,EVERYDAY,Invoice,OPEN,$25.00,4013646117
BANNER'S HALLMARK SHOP 1938,1000116745,5061297487,12/02/2025,RTLR CUSTOMIZED MKTG,,Debit Memo,OPEN,$70.04,
BANNER'S HALLMARK SHOP 1938,1000116745,5061186015,12/01/2025,OMNI-BOPIS,,Credit Memo,OPEN,$-275.07,
BANNER'S HALLMARK SHOP 1938,1000116745,5061186019,12/01/2025,OMNI-SFS,,Credit Memo,OPEN,"$-1,718.57",
BANNER'S HALLMARK SHOP 1938,1000116745,5061186023,12/01/2025,R001903345,,Credit Memo,OPEN,$-394.15,
BANNER'S HALLMARK SHOP 1938,1000116745,5061186029,12/01/2025,OMNI-RESHIP,,Credit Memo,OPEN,$-11.25,
BANNER'S HALLMARK SHOP 1938,1000116745,5061242121,12/01/2025,,CHRISTMAS,Invoice,OPEN,"$5,244.38",4013646116
BANNER'S HALLMARK SHOP 1938,1000116745,5061242122,12/01/2025,,WINTER GRAD,Invoice,OPEN,$38.60,4013646116
BANNER'S HALLMARK SHOP 1938,1000116745,5061383522,12/01/2025,Dec Smartlync Fee,,Debit Memo,OPEN,$30.00,
BANNER'S HALLMARK SHOP 1948,1000118750,5062637796,12/19/2025,MIX MATCH,,Credit Memo,OPEN,$-123.24,
BANNER'S HALLMARK SHOP 1948,1000118750,5062353579,12/16/2025,Hmk Ornament Surcharge,,Debit Memo,OPEN,"$1,553.50",
BANNER'S HALLMARK SHOP 1948,1000118750,5062360055,12/16/2025,Relabeling Credit,,Credit Memo,OPEN,$-299.03,
BANNER'S HALLMARK SHOP 1948,1000118750,5062226934,12/15/2025,OMNI-BOPIS,,Credit Memo,OPEN,$-49.17,
BANNER'S HALLMARK SHOP 1948,1000118750,5062226938,12/15/2025,OMNI-RESHIP,,Credit Memo,OPEN,$-24.36,
BANNER'S HALLMARK SHOP 1948,1000118750,5062226942,12/15/2025,OMNI-SFS,,Credit Memo,OPEN,"$-3,128.59",
BANNER'S HALLMARK SHOP 1948,1000118750,5062226950,12/15/2025,R001905480,,Credit Memo,OPEN,$-740.05,
BANNER'S HALLMARK SHOP 1948,1000118750,5062299840,12/15/2025,,EVERYDAY,Invoice,OPEN,"$1,366.26",4013817156
BANNER'S HALLMARK SHOP 1948,1000118750,5061949416,12/11/2025,,CHRISTMAS,Invoice,OPEN,$14.00,4013807471
BANNER'S HALLMARK SHOP 1948,1000118750,5061950765,12/11/2025,,CHRISTMAS,Invoice,OPEN,$774.00,4013807472
BANNER'S HALLMARK SHOP 1948,1000118750,5061950767,12/11/2025,,CHRISTMAS,Invoice,OPEN,$480.00,4013807473
BANNER'S HALLMARK SHOP 1948,1000118750,5061950770,12/11/2025,,CHRISTMAS,Invoice,OPEN,$855.80,4013807474
BANNER'S HALLMARK SHOP 1948,1000118750,5061951259,12/11/2025,,VALENTINE,Invoice,OPEN,$120.00,4013808227
BANNER'S HALLMARK SHOP 1948,1000118750,5061798273,12/09/2025,,CHRISTMAS,Invoice,OPEN,$8.60,4013706431
BANNER'S HALLMARK SHOP 1948,1000118750,5061671474,12/08/2025,R001904369,,Credit Memo,OPEN,$-974.21,
BANNER'S HALLMARK SHOP 1948,1000118750,5061671481,12/08/2025,OMNI-SFS,,Credit Memo,PAID,"$-2,938.14",
BANNER'S HALLMARK SHOP 1948,1000118750,5061671484,12/08/2025,OMNI-BOPIS,,Credit Memo,OPEN,$-253.63,
BANNER'S HALLMARK SHOP 1948,1000118750,5061671486,12/08/2025,OMNI-RESHIP,,Credit Memo,OPEN,$-60.67,
BANNER'S HALLMARK SHOP 1948,1000118750,5061527664,12/05/2025,,EVERYDAY,Invoice,OPEN,"$1,662.50",4013646201
BANNER'S HALLMARK SHOP 1948,1000118750,5061527665,12/05/2025,,EVERYDAY,Invoice,OPEN,$12.50,4013646201
BANNER'S HALLMARK SHOP 1948,1000118750,5061527666,12/05/2025,,EVERYDAY,Invoice,OPEN,"$7,300.61",4013646201
BANNER'S HALLMARK SHOP 1948,1000118750,5061297496,12/02/2025,RTLR CUSTOMIZED MKTG,,Debit Memo,OPEN,$84.05,
BANNER'S HALLMARK SHOP 1948,1000118750,5061186094,12/01/2025,OMNI-SFS,,Credit Memo,OPEN,"$-2,426.87",
BANNER'S HALLMARK SHOP 1948,1000118750,5061186097,12/01/2025,OMNI-BOPIS,,Credit Memo,OPEN,$-151.97,
BANNER'S HALLMARK SHOP 1948,1000118750,5061186101,12/01/2025,R001903246,,Credit Memo,OPEN,$-500.71,
BANNER'S HALLMARK SHOP 1948,1000118750,5061242143,12/01/2025,,CHRISTMAS,Invoice,OPEN,"$4,752.94",4013646200
BANNER'S HALLMARK SHOP 1948,1000118750,5061242144,12/01/2025,,WINTER GRAD,Invoice,OPEN,$49.20,4013646200
BANNER'S HALLMARK SHOP 1948,1000118750,5061383626,12/01/2025,Dec Smartlync Fee,,Debit Memo,OPEN,$30.00,
BANNER'S HALLMARK SHOP 22,1000055291,5062637643,12/19/2025,MIX MATCH,,Credit Memo,OPEN,$-203.03,
BANNER'S HALLMARK SHOP 22,1000055291,5062538385,12/18/2025,12/2025 GC FEE,,Debit Memo,OPEN,$475.00,
BANNER'S HALLMARK SHOP 22,1000055291,5062467764,12/17/2025,,VALENTINE,Invoice,OPEN,$180.00,4013808235
BANNER'S HALLMARK SHOP 22,1000055291,5062353324,12/16/2025,Hmk Ornament Surcharge,,Debit Memo,OPEN,"$1,632.75",
BANNER'S HALLMARK SHOP 22,1000055291,5062359579,12/16/2025,Relabeling Credit,,Credit Memo,OPEN,$-265.79,
BANNER'S HALLMARK SHOP 22,1000055291,5062226338,12/15/2025,OMNI-SFS,,Credit Memo,OPEN,"$-2,943.97",
BANNER'S HALLMARK SHOP 22,1000055291,5062226342,12/15/2025,R001905683,,Credit Memo,OPEN,$-734.75,
BANNER'S HALLMARK SHOP 22,1000055291,5062226346,12/15/2025,OMNI-RESHIP,,Credit Memo,OPEN,$-39.95,
BANNER'S HALLMARK SHOP 22,1000055291,5062300047,12/15/2025,,EVERYDAY,Invoice,OPEN,"$1,371.94",4013817137
BANNER'S HALLMARK SHOP 22,1000055291,5061950775,12/11/2025,,CHRISTMAS,Invoice,OPEN,"$2,518.00",4013807451
BANNER'S HALLMARK SHOP 22,1000055291,5061950776,12/11/2025,,CHRISTMAS,Invoice,OPEN,$350.00,4013807452
BANNER'S HALLMARK SHOP 22,1000055291,5061950778,12/11/2025,,CHRISTMAS,Invoice,OPEN,$881.00,4013807453
BANNER'S HALLMARK SHOP 22,1000055291,5061875772,12/10/2025,,HANUKKAH,Invoice,OPEN,$566.56,4013706217
BANNER'S HALLMARK SHOP 22,1000055291,5062047996,12/09/2025,Smartlync Extension,,Debit Memo,OPEN,$387.70,
BANNER'S HALLMARK SHOP 22,1000055291,5061670565,12/08/2025,OMNI-SFS,,Credit Memo,PAID,"$-3,355.43",
BANNER'S HALLMARK SHOP 22,1000055291,5061670567,12/08/2025,OMNI-BOPIS,,Credit Memo,OPEN,$-141.50,
BANNER'S HALLMARK SHOP 22,1000055291,5061670570,12/08/2025,OMNI-RESHIP,,Credit Memo,OPEN,$-11.25,
BANNER'S HALLMARK SHOP 22,1000055291,5061670574,12/08/2025,R001904573,,Credit Memo,OPEN,$-814.89,
BANNER'S HALLMARK SHOP 22,1000055291,5061524946,12/05/2025,,EVERYDAY,Invoice,OPEN,"$6,877.35",4013646163
BANNER'S HALLMARK SHOP 22,1000055291,5061524947,12/05/2025,,EVERYDAY,Invoice,OPEN,"$1,550.00",4013646163
BANNER'S HALLMARK SHOP 22,1000055291,5061524948,12/05/2025,,EVERYDAY,Invoice,OPEN,$37.50,4013646163
BANNER'S HALLMARK SHOP 22,1000055291,5061297415,12/02/2025,RTLR CUSTOMIZED MKTG,,Debit Memo,OPEN,$52.53,
BANNER'S HALLMARK SHOP 22,1000055291,5061185559,12/01/2025,R001903448,,Credit Memo,OPEN,$-542.11,
BANNER'S HALLMARK SHOP 22,1000055291,5061185564,12/01/2025,OMNI-SFS,,Credit Memo,OPEN,"$-2,238.64",
BANNER'S HALLMARK SHOP 22,1000055291,5061185567,12/01/2025,OMNI-BOPIS,,Credit Memo,OPEN,$-153.05,
BANNER'S HALLMARK SHOP 22,1000055291,5061291015,12/01/2025,,CHRISTMAS THK YOU,Invoice,OPEN,"$7,559.08",4013646162
BANNER'S HALLMARK SHOP 22,1000055291,5061291072,12/01/2025,,WINTER GRAD,Invoice,OPEN,$38.70,4013646162
BANNER'S HALLMARK SHOP 22,1000055291,5061383897,12/01/2025,DEC WINNG FEE,,Debit Memo,OPEN,$296.00,
BANNER'S HALLMARK SHOP 22,1000055291,5061383899,12/01/2025,Dec Smartlync Fee,,Debit Memo,OPEN,$30.00,
BANNER'S HALLMARK SHOP 29,1000002154,5062636970,12/19/2025,MIX MATCH,,Credit Memo,OPEN,$-297.83,
BANNER'S HALLMARK SHOP 29,1000002154,5062538801,12/18/2025,12/2025 GC FEE,,Debit Memo,OPEN,$475.00,
BANNER'S HALLMARK SHOP 29,1000002154,5062353673,12/16/2025,Hmk Ornament Surcharge,,Debit Memo,OPEN,"$1,407.50",
BANNER'S HALLMARK SHOP 29,1000002154,5062359967,12/16/2025,Relabeling Credit,,Credit Memo,OPEN,$-271.76,
BANNER'S HALLMARK SHOP 29,1000002154,5062224062,12/15/2025,OMNI-BOPIS,,Credit Memo,OPEN,$-362.22,
BANNER'S HALLMARK SHOP 29,1000002154,5062224064,12/15/2025,OMNI-RESHIP,,Credit Memo,OPEN,$-98.38,
BANNER'S HALLMARK SHOP 29,1000002154,5062224068,12/15/2025,OMNI-SFS,,Credit Memo,OPEN,"$-2,092.32",
BANNER'S HALLMARK SHOP 29,1000002154,5062224076,12/15/2025,R001904902,,Credit Memo,OPEN,"$-1,396.52",
BANNER'S HALLMARK SHOP 29,1000002154,5062298785,12/15/2025,,EVERYDAY,Invoice,OPEN,"$1,371.94",4013817127
BANNER'S HALLMARK SHOP 29,1000002154,5061950236,12/11/2025,,CHRISTMAS,Invoice,OPEN,"$1,168.00",4013807456
BANNER'S HALLMARK SHOP 29,1000002154,5061950773,12/11/2025,,CHRISTMAS,Invoice,OPEN,$28.00,4013807454
BANNER'S HALLMARK SHOP 29,1000002154,5061950774,12/11/2025,,CHRISTMAS,Invoice,OPEN,"$4,030.50",4013807455
BANNER'S HALLMARK SHOP 29,1000002154,5061951031,12/11/2025,,CHRISTMAS,Invoice,OPEN,$28.00,4013705958
BANNER'S HALLMARK SHOP 29,1000002154,5061951139,12/11/2025,,CHRISTMAS,Invoice,OPEN,$862.10,4013807457
BANNER'S HALLMARK SHOP 29,1000002154,5061951149,12/11/2025,,VALENTINE,Invoice,OPEN,$300.00,4013808202
BANNER'S HALLMARK SHOP 29,1000002154,5062047820,12/09/2025,Smartlync Extension,,Debit Memo,OPEN,$387.70,
BANNER'S HALLMARK SHOP 29,1000002154,5061668205,12/08/2025,OMNI-SFS,,Credit Memo,PAID,"$-2,779.69",
BANNER'S HALLMARK SHOP 29,1000002154,5061668210,12/08/2025,R001903781,,Credit Memo,OPEN,"$-1,511.55",
BANNER'S HALLMARK SHOP 29,1000002154,5061668218,12/08/2025,OMNI-BOPIS,,Credit Memo,OPEN,$-593.69,
BANNER'S HALLMARK SHOP 29,1000002154,5061668224,12/08/2025,OMNI-RESHIP,,Credit Memo,OPEN,$-32.80,
BANNER'S HALLMARK SHOP 29,1000002154,5061524988,12/05/2025,,EVERYDAY,Invoice,OPEN,"$1,575.00",4013646161
BANNER'S HALLMARK SHOP 29,1000002154,5061524990,12/05/2025,,EVERYDAY,Invoice,OPEN,$37.50,4013646161
BANNER'S HALLMARK SHOP 29,1000002154,5061524991,12/05/2025,,EVERYDAY,Invoice,OPEN,"$9,387.50",4013646161
BANNER'S HALLMARK SHOP 29,1000002154,5061527710,12/05/2025,,CHRISTMAS,Invoice,OPEN,$31.60,4013705959
BANNER'S HALLMARK SHOP 29,1000002154,5061296956,12/02/2025,RTLR CUSTOMIZED MKTG,,Debit Memo,OPEN,$147.08,
BANNER'S HALLMARK SHOP 29,1000002154,5061183372,12/01/2025,R001902667,,Credit Memo,OPEN,$-781.34,
BANNER'S HALLMARK SHOP 29,1000002154,5061183381,12/01/2025,OMNI-RESHIP,,Credit Memo,OPEN,$-18.75,
BANNER'S HALLMARK SHOP 29,1000002154,5061183388,12/01/2025,OMNI-SFS,,Credit Memo,OPEN,"$-1,537.37",
BANNER'S HALLMARK SHOP 29,1000002154,5061183392,12/01/2025,OMNI-BOPIS,,Credit Memo,OPEN,$-198.33,
BANNER'S HALLMARK SHOP 29,1000002154,5061242684,12/01/2025,,HANUKKAH,Invoice,OPEN,"$11,648.10",4013646160
BANNER'S HALLMARK SHOP 29,1000002154,5061242685,12/01/2025,,WINTER GRAD,Invoice,OPEN,$38.70,4013646160
BANNER'S HALLMARK SHOP 29,1000002154,5061382691,12/01/2025,DEC WINNG FEE,,Debit Memo,OPEN,$296.00,
BANNER'S HALLMARK SHOP 29,1000002154,5061382696,12/01/2025,Dec Smartlync Fee,,Debit Memo,OPEN,$30.00,
BANNER'S HALLMARK SHOP 32,1000011835,5062637203,12/19/2025,MIX MATCH,,Credit Memo,OPEN,$-262.04,
BANNER'S HALLMARK SHOP 32,1000011835,5062538043,12/18/2025,12/2025 GC FEE,,Debit Memo,OPEN,$475.00,
BANNER'S HALLMARK SHOP 32,1000011835,5062352577,12/16/2025,Hmk Ornament Surcharge,,Debit Memo,OPEN,"$2,243.75",
BANNER'S HALLMARK SHOP 32,1000011835,5062358926,12/16/2025,Relabeling Credit,,Credit Memo,OPEN,$-340.73,
BANNER'S HALLMARK SHOP 32,1000011835,5062224904,12/15/2025,OMNI-BOPIS,,Credit Memo,OPEN,$-97.12,
BANNER'S HALLMARK SHOP 32,1000011835,5062224913,12/15/2025,R001905208,,Credit Memo,OPEN,"$-1,746.85",
BANNER'S HALLMARK SHOP 32,1000011835,5062224922,12/15/2025,OMNI-RESHIP,,Credit Memo,OPEN,$-11.25,
BANNER'S HALLMARK SHOP 32,1000011835,5062224926,12/15/2025,OMNI-SFS,,Credit Memo,OPEN,"$-1,698.58",
BANNER'S HALLMARK SHOP 32,1000011835,5062227410,12/15/2025,,EVERYDAY,Invoice,OPEN,"$8,804.43",4013646205
BANNER'S HALLMARK SHOP 32,1000011835,5062227411,12/15/2025,,EVERYDAY,Invoice,OPEN,"$1,575.00",4013646205
BANNER'S HALLMARK SHOP 32,1000011835,5062227412,12/15/2025,,EVERYDAY,Invoice,OPEN,$37.50,4013646205
BANNER'S HALLMARK SHOP 32,1000011835,5062299836,12/15/2025,,EVERYDAY,Invoice,OPEN,"$1,371.94",4013817147
BANNER'S HALLMARK SHOP 32,1000011835,5061950658,12/11/2025,,VALENTINE,Invoice,OPEN,$240.00,4013808223
BANNER'S HALLMARK SHOP 32,1000011835,5061951247,12/11/2025,,CHRISTMAS,Invoice,OPEN,"$2,620.50",4013807539
BANNER'S HALLMARK SHOP 32,1000011835,5061951250,12/11/2025,,CHRISTMAS,Invoice,OPEN,"$1,156.00",4013807540
BANNER'S HALLMARK SHOP 32,1000011835,5061951251,12/11/2025,,CHRISTMAS,Invoice,OPEN,"$1,238.30",4013807541
BANNER'S HALLMARK SHOP 32,1000011835,5062046800,12/09/2025,Smartlync Extension,,Debit Memo,OPEN,$387.70,
BANNER'S HALLMARK SHOP 32,1000011835,5061669070,12/08/2025,OMNI-BOPIS,,Credit Memo,OPEN,$-350.84,
BANNER'S HALLMARK SHOP 32,1000011835,5061669073,12/08/2025,OMNI-SFS,,Credit Memo,OPEN,"$-2,202.96",
BANNER'S HALLMARK SHOP 32,1000011835,5061669079,12/08/2025,OMNI-RESHIP,,Credit Memo,OPEN,$-11.25,
BANNER'S HALLMARK SHOP 32,1000011835,5061669086,12/08/2025,R001904092,,Credit Memo,OPEN,"$-1,785.10",
BANNER'S HALLMARK SHOP 32,1000011835,5061527717,12/05/2025,,HANUKKAH,Invoice,OPEN,$906.76,4013706588
BANNER'S HALLMARK SHOP 32,1000011835,5061527718,12/05/2025,,WINTER GRAD,Invoice,OPEN,$5.60,4013706588
BANNER'S HALLMARK SHOP 32,1000011835,5061297161,12/02/2025,RTLR CUSTOMIZED MKTG,,Debit Memo,OPEN,$210.12,
BANNER'S HALLMARK SHOP 32,1000011835,5061184186,12/01/2025,OMNI-BOPIS,,Credit Memo,OPEN,$-24.44,
BANNER'S HALLMARK SHOP 32,1000011835,5061184190,12/01/2025,R001902972,,Credit Memo,OPEN,"$-1,033.97",
BANNER'S HALLMARK SHOP 32,1000011835,5061184198,12/01/2025,OMNI-SFS,,Credit Memo,OPEN,"$-2,209.17",
BANNER'S HALLMARK SHOP 32,1000011835,5061288301,12/01/2025,,HANUKKAH,Invoice,OPEN,"$12,527.86",4013646204
BANNER'S HALLMARK SHOP 32,1000011835,5061288400,12/01/2025,,WINTER GRAD,Invoice,OPEN,$60.30,4013646204
BANNER'S HALLMARK SHOP 32,1000011835,5061382536,12/01/2025,DEC WINNG FEE,,Debit Memo,OPEN,$296.00,
BANNER'S HALLMARK SHOP 32,1000011835,5061382540,12/01/2025,Dec Smartlync Fee,,Debit Memo,OPEN,$30.00,
BANNER'S HALLMARK SHOP 33,1000000626,5062835244,12/21/2025,,VALENTINE,Invoice,OPEN,"$1,440.27",4013655004
BANNER'S HALLMARK SHOP 33,1000000626,5062636955,12/19/2025,MIX MATCH,,Credit Memo,OPEN,$-238.22,
