Store Name,Order #,Order Creation Date,Season Description,Order Status,PO #,Source System ID,Order Total,Requested Delivery Date,Actual Ship Date
BANNER'S HALLMARK SHOP 1938,3069287497,09/04/2025,EVERYDAY,SHIPPED,0006065833,GP Corrugate,$78.99,09/12/2025,09/29/2025
BANNER'S HALLMARK SHOP 1938,3069226133,09/03/2025,CHRISTMAS,SHIPPED,,LP.0903.354,$781.00,09/11/2025,10/01/2025
BANNER'S HALLMARK SHOP 1938,3069220047,09/03/2025,CHRISTMAS,SHIPPED,,CJ.903.KSQ3B,$78.00,09/11/2025,10/02/2025
BANNER'S HALLMARK SHOP 1938,3069097148,09/02/2025,HANUKKAH,,,GP SP1,$120.00,09/10/2025,09/30/2025
BANNER'S HALLMARK SHOP 1938,3069097146,09/02/2025,CHRISTMAS,SHIPPED,,GP SP1,"$3,894.62",09/10/2025,10/03/2025
BANNER'S HALLMARK SHOP 1938,3069091398,09/02/2025,EVERYDAY,SHIPPED,,GP SP1,$141.48,09/10/2025,09/30/2025
BANNER'S HALLMARK SHOP 1938,3069089957,09/02/2025,,OPEN,Sept Smartlync Fee,,$30.00,09/02/2025,
BANNER'S HALLMARK SHOP 1938,3068923827,09/01/2025,,OPEN,OMNI-SFS,,$131.18,09/01/2025,
BANNER'S HALLMARK SHOP 1938,3068922754,09/01/2025,,OPEN,R001888925,,$155.55,09/01/2025,
BANNER'S HALLMARK SHOP 1948,3071105212,09/30/2025,EVERYDAY,OPEN,,LP.0930.1150,$0.00,10/08/2025,
BANNER'S HALLMARK SHOP 1948,3071103958,09/30/2025,CHRISTMAS,OPEN,,3070153406,$8.00,10/06/2025,
BANNER'S HALLMARK SHOP 1948,3071103951,09/30/2025,THANKSGIVING,OPEN,,3067074479,$0.00,10/06/2025,
BANNER'S HALLMARK SHOP 1948,3071103947,09/30/2025,HANUKKAH,OPEN,,3070154682,$15.00,10/06/2025,
BANNER'S HALLMARK SHOP 1948,3071096249,09/30/2025,CHRISTMAS,OPEN,,1739725899,"$6,032.72",10/06/2025,
BANNER'S HALLMARK SHOP 1948,3071005907,09/29/2025,EVERYDAY,SHIPPED,,LP.0929.335,"$1,178.10",10/07/2025,10/02/2025
BANNER'S HALLMARK SHOP 1948,3070999850,09/29/2025,,OPEN,OMNI-PEANUTS20-GFT,,$2.70,09/29/2025,
BANNER'S HALLMARK SHOP 1948,3070999413,09/29/2025,CHRISTMAS,SHIPPED,,CJ.929.KSPD5,$468.00,10/07/2025,10/02/2025
BANNER'S HALLMARK SHOP 1948,3070998261,09/29/2025,BOSS'S DAY,SHIPPED,,1626850095,$52.60,10/06/2025,10/01/2025
BANNER'S HALLMARK SHOP 1948,3070998246,09/29/2025,JEWISH NEW YEAR,SHIPPED,,1627316657,$24.60,10/06/2025,10/01/2025
BANNER'S HALLMARK SHOP 1948,3070998196,09/29/2025,NEW YEAR'S DAY,SHIPPED,,1739411304,$73.00,11/21/2025,12/01/2025
BANNER'S HALLMARK SHOP 1948,3070998120,09/29/2025,SWEETEST DAY,SHIPPED,,1626554153,$92.90,10/06/2025,10/01/2025
BANNER'S HALLMARK SHOP 1948,3070998097,09/29/2025,WINTER GRAD,SHIPPED,,1739402416,$32.00,11/21/2025,12/01/2025
BANNER'S HALLMARK SHOP 1948,3070998068,09/29/2025,HANUKKAH,SHIPPED,,1739870180,$201.80,11/21/2025,12/11/2025
BANNER'S HALLMARK SHOP 1948,3070998028,09/29/2025,CHRISTMAS THK YOU,SHIPPED,,1739101698,$9.00,11/21/2025,12/01/2025
BANNER'S HALLMARK SHOP 1948,3070997928,09/29/2025,WINTER GRAD,SHIPPED,,3067802270,$42.10,11/21/2025,12/01/2025
BANNER'S HALLMARK SHOP 1948,3070997824,09/29/2025,THANKSGIVING,SHIPPED,,1626221978,$913.90,10/06/2025,10/01/2025
BANNER'S HALLMARK SHOP 1948,3070997726,09/29/2025,CHRISTMAS,SHIPPED,,1739725899,"$6,310.38",11/21/2025,12/01/2025
BANNER'S HALLMARK SHOP 1948,3070997688,09/29/2025,HLWN EID(RAMADN),SHIPPED,,1627380308,$752.40,10/06/2025,10/16/2025
BANNER'S HALLMARK SHOP 1948,3070996584,09/29/2025,,OPEN,R001893222,,$177.27,09/29/2025,
BANNER'S HALLMARK SHOP 1948,3070994888,09/29/2025,,OPEN,OMNI-SFS,,$34.47,09/29/2025,
BANNER'S HALLMARK SHOP 1948,3070873414,09/28/2025,,OPEN,,,$2.00,09/29/2025,
BANNER'S HALLMARK SHOP 1948,3070796287,09/26/2025,EVERYDAY,,,LP.0926.1135,$0.00,10/06/2025,10/10/2025
BANNER'S HALLMARK SHOP 1948,3070794602,09/26/2025,CHRISTMAS,SHIPPED,,LP.0925.438,$444.12,10/06/2025,10/01/2025
BANNER'S HALLMARK SHOP 1948,3070793636,09/26/2025,EVERYDAY,SHIPPED,,1879105801,"$8,306.59",10/03/2025,09/30/2025
BANNER'S HALLMARK SHOP 1948,3070678106,09/24/2025,CHRISTMAS,SHIPPED,,LP.0924.0850,$214.94,10/02/2025,10/01/2025
BANNER'S HALLMARK SHOP 1948,3070574721,09/24/2025,,OPEN,RTLR CUSTOMIZED MKTG,,$81.60,09/23/2025,
BANNER'S HALLMARK SHOP 1948,3070573989,09/23/2025,CHRISTMAS,SHIPPED,,LP.0923.350,$137.70,10/01/2025,10/01/2025
BANNER'S HALLMARK SHOP 1948,3070571966,09/23/2025,CHRISTMAS,SHIPPED,,LP.0923.230,$546.90,10/01/2025,10/01/2025
BANNER'S HALLMARK SHOP 1948,3070568860,09/23/2025,VALENTINE,SHIPPED,,AAGC1018225,$418.96,12/18/2025,12/22/2025
BANNER'S HALLMARK SHOP 1948,3070512128,09/23/2025,,OPEN,,,$3.00,09/22/2025,
BANNER'S HALLMARK SHOP 1948,3070503274,09/22/2025,,OPEN,DEBUT INVITE CRD - 5056131657,,$81.60,09/22/2025,
BANNER'S HALLMARK SHOP 1948,3070503273,09/22/2025,,OPEN,DEBUT INVITE CRD - 5055943482,,$81.60,09/22/2025,
BANNER'S HALLMARK SHOP 1948,3070503272,09/22/2025,,OPEN,DEBUT INVITE CRD - 5055877688,,$81.60,09/22/2025,
BANNER'S HALLMARK SHOP 1948,3070500424,09/22/2025,CHRISTMAS,SHIPPED,,CJ.922.KSPD4,"$2,125.00",09/30/2025,10/08/2025
BANNER'S HALLMARK SHOP 1948,3070431176,09/22/2025,,OPEN,OMNI-BOPIS,,$3.99,09/22/2025,
BANNER'S HALLMARK SHOP 1948,3070430293,09/22/2025,,OPEN,R001892117,,$83.63,09/22/2025,
BANNER'S HALLMARK SHOP 1948,3070430272,09/22/2025,,OPEN,OMNI-SFS,,$25.48,09/22/2025,
BANNER'S HALLMARK SHOP 1948,3070316350,09/20/2025,,OPEN,,,$4.10,09/19/2025,
BANNER'S HALLMARK SHOP 1948,3070307087,09/20/2025,,OPEN,MIX MATCH,,$10.26,09/19/2025,
BANNER'S HALLMARK SHOP 1948,3070220591,09/18/2025,,OPEN,09/2025 GC FEE,,$150.00,09/18/2025,
BANNER'S HALLMARK SHOP 1948,3070158477,09/17/2025,CHRISTMAS,SHIPPED,,LP.0917.330,"$3,318.02",09/25/2025,10/01/2025
BANNER'S HALLMARK SHOP 1948,3070157806,09/17/2025,EVERYDAY,SHIPPED,,LP.0917.330,$79.20,09/25/2025,09/30/2025
BANNER'S HALLMARK SHOP 1948,3070154682,09/17/2025,HANUKKAH,OPEN,,LP.0916.405,$0.00,09/25/2025,
BANNER'S HALLMARK SHOP 1948,3070153863,09/17/2025,CHRISTMAS,SHIPPED,,CJ.916.KSPD3,"$1,288.70",09/25/2025,09/30/2025
BANNER'S HALLMARK SHOP 1948,3070153406,09/17/2025,CHRISTMAS,OPEN,,LP.0916.405,$0.00,09/25/2025,
BANNER'S HALLMARK SHOP 1948,3070065671,09/16/2025,EVERYDAY,OPEN,,LP.0916.0345,$0.00,09/24/2025,
BANNER'S HALLMARK SHOP 1948,3069997284,09/16/2025,,OPEN,RTLR CUSTOMIZED MKTG,,$81.60,09/15/2025,
BANNER'S HALLMARK SHOP 1948,3069938315,09/15/2025,,OPEN,OMNI-SFS,,$46.46,09/15/2025,
BANNER'S HALLMARK SHOP 1948,3069937729,09/15/2025,,OPEN,R001891024,,$107.98,09/15/2025,
BANNER'S HALLMARK SHOP 1948,3069937722,09/15/2025,,OPEN,OMNI-BOPIS,,$7.99,09/15/2025,
BANNER'S HALLMARK SHOP 1948,3069883861,09/14/2025,,OPEN,,,$3.50,09/15/2025,
BANNER'S HALLMARK SHOP 1948,3069819334,09/13/2025,,OPEN,RTLR CUSTOMIZED MKTG,,$81.60,09/12/2025,
BANNER'S HALLMARK SHOP 1948,3069756951,09/12/2025,,OPEN,RTLR CUSTOMIZED MKTG,,$81.60,09/11/2025,
BANNER'S HALLMARK SHOP 1948,3069697975,09/11/2025,,OPEN,RTLR CUSTOMIZED MKTG,,$81.60,09/10/2025,
BANNER'S HALLMARK SHOP 1948,3069697075,09/10/2025,CHRISTMAS,SHIPPED,,LP.0910.155,$890.22,09/18/2025,11/25/2025
BANNER'S HALLMARK SHOP 1948,3069696140,09/10/2025,EVERYDAY,SHIPPED,,LP.0910.125,$169.00,09/18/2025,09/30/2025
BANNER'S HALLMARK SHOP 1948,3069694173,09/10/2025,,OPEN,BDAY CRD CREDIT - 5054993786,,$81.60,09/10/2025,
BANNER'S HALLMARK SHOP 1948,3069694172,09/10/2025,,OPEN,BDAY CRD CREDIT - 5054933433,,$81.60,09/10/2025,
BANNER'S HALLMARK SHOP 1948,3069694171,09/10/2025,,OPEN,BDAY CRD CREDIT - 5054839844,,$81.60,09/10/2025,
BANNER'S HALLMARK SHOP 1948,3069603899,09/09/2025,EVERYDAY,,,LP.0909.300,$0.00,09/17/2025,10/10/2025
BANNER'S HALLMARK SHOP 1948,3069602231,09/09/2025,HLWN EID(RAMADN),SHIPPED,,CJ.909.KSPD2,$64.00,09/17/2025,10/01/2025
BANNER'S HALLMARK SHOP 1948,3069601406,09/09/2025,CHRISTMAS,SHIPPED,,CJ.909.KSPD2,"$5,075.03",09/17/2025,10/01/2025
BANNER'S HALLMARK SHOP 1948,3069531306,09/08/2025,CHRISTMAS,SHIPPED,,LP.0908.1200,"$4,372.72",09/16/2025,10/01/2025
BANNER'S HALLMARK SHOP 1948,3069530833,09/08/2025,EVERYDAY,SHIPPED,,LP.0908.1200,$763.80,09/16/2025,10/01/2025
BANNER'S HALLMARK SHOP 1948,3069484452,09/08/2025,,OPEN,,,$3.00,09/08/2025,
BANNER'S HALLMARK SHOP 1948,3069477911,09/08/2025,,OPEN,R001889922,,$162.67,09/08/2025,
BANNER'S HALLMARK SHOP 1948,3069477895,09/08/2025,,OPEN,OMNI-SFS,,$50.96,09/08/2025,
BANNER'S HALLMARK SHOP 1948,3069477889,09/08/2025,,OPEN,OMNI-BOPIS,,$63.22,09/08/2025,
BANNER'S HALLMARK SHOP 1948,3069422538,09/07/2025,,OPEN,,,$1.80,09/08/2025,
BANNER'S HALLMARK SHOP 1948,3069357038,09/05/2025,CHRISTMAS,SHIPPED,TECHNO SP 5,LP.0904.430,$420.00,09/15/2025,09/30/2025
BANNER'S HALLMARK SHOP 1948,3069289135,09/04/2025,VALENTINE,SHIPPED,,AAGC852371,$53.54,12/18/2025,12/22/2025
BANNER'S HALLMARK SHOP 1948,3069287533,09/04/2025,EVERYDAY,SHIPPED,0006065837,GP Corrugate,$78.99,09/12/2025,09/29/2025
BANNER'S HALLMARK SHOP 1948,3069226218,09/03/2025,CHRISTMAS,SHIPPED,,LP.0903.354,"$1,447.38",09/11/2025,10/01/2025
BANNER'S HALLMARK SHOP 1948,3069218884,09/03/2025,CHRISTMAS,SHIPPED,,CJ.903.KSQ3B,$110.00,09/11/2025,10/01/2025
BANNER'S HALLMARK SHOP 1948,3069096099,09/02/2025,HANUKKAH,SHIPPED,,GP SP1,$124.00,09/10/2025,10/02/2025
BANNER'S HALLMARK SHOP 1948,3069096096,09/02/2025,CHRISTMAS,SHIPPED,,GP SP1,"$5,284.62",09/10/2025,11/05/2025
BANNER'S HALLMARK SHOP 1948,3069091619,09/02/2025,EVERYDAY,SHIPPED,,GP SP1,$109.18,09/10/2025,09/29/2025
BANNER'S HALLMARK SHOP 1948,3069089977,09/02/2025,,OPEN,Sept Smartlync Fee,,$30.00,09/02/2025,
BANNER'S HALLMARK SHOP 1948,3068923907,09/01/2025,,OPEN,OMNI-BOPIS,,$9.19,09/01/2025,
BANNER'S HALLMARK SHOP 1948,3068923899,09/01/2025,,OPEN,OMNI-SFS,,$62.96,09/01/2025,
BANNER'S HALLMARK SHOP 1948,3068922788,09/01/2025,,OPEN,R001888825,,$139.89,09/01/2025,
BANNER'S HALLMARK SHOP 22,3071105090,09/30/2025,EVERYDAY,OPEN,,LP.0930.1150,$0.00,10/07/2025,
BANNER'S HALLMARK SHOP 22,3071103943,09/30/2025,HLWN EID(RAMADN),OPEN,,3067067866,$0.00,10/06/2025,
BANNER'S HALLMARK SHOP 22,3071103942,09/30/2025,THANKSGIVING,OPEN,,3067067679,$0.00,10/06/2025,
BANNER'S HALLMARK SHOP 22,3071103936,09/30/2025,CHRISTMAS,OPEN,,3070153826,$504.60,10/06/2025,
BANNER'S HALLMARK SHOP 22,3071096680,09/30/2025,HLWN EID(RAMADN),OPEN,,1626563639,$0.00,10/06/2025,
BANNER'S HALLMARK SHOP 22,3071092404,09/30/2025,CHRISTMAS,OPEN,,1739452704,$42.00,10/06/2025,
BANNER'S HALLMARK SHOP 22,3071090464,09/30/2025,THANKSGIVING,OPEN,,1627427401,$0.00,10/06/2025,
BANNER'S HALLMARK SHOP 22,3071089057,09/30/2025,THANKSGIVING,OPEN,,1627263940,$0.00,10/06/2025,
BANNER'S HALLMARK SHOP 22,3071005781,09/29/2025,EVERYDAY,SHIPPED,,LP.0929.335,"$1,756.24",10/06/2025,10/03/2025
BANNER'S HALLMARK SHOP 22,3071001870,09/29/2025,,OPEN,OMNI-WRAP50,,$3.24,09/29/2025,
BANNER'S HALLMARK SHOP 22,3071000240,09/29/2025,,OPEN,OMNI-PEANUTS20-GFT,,$2.25,09/29/2025,
BANNER'S HALLMARK SHOP 22,3070999276,09/29/2025,CHRISTMAS,SHIPPED,,CJ.929.KSPD5,$143.00,10/06/2025,10/02/2025
BANNER'S HALLMARK SHOP 22,3070998227,09/29/2025,THANKSGIVING,SHIPPED,,1627263940,$97.20,10/06/2025,10/01/2025
BANNER'S HALLMARK SHOP 22,3070998192,09/29/2025,WINTER GRAD,SHIPPED,,1739603528,$50.30,11/21/2025,12/01/2025
BANNER'S HALLMARK SHOP 22,3070998154,09/29/2025,CHRISTMAS,SHIPPED,,1739452704,"$10,604.50",11/21/2025,12/01/2025
BANNER'S HALLMARK SHOP 22,3070998086,09/29/2025,CHRISTMAS THK YOU,SHIPPED,,1739174373,$35.80,11/21/2025,12/01/2025
BANNER'S HALLMARK SHOP 22,3070997983,09/29/2025,BOSS'S DAY,SHIPPED,,1627695960,$23.90,10/06/2025,10/01/2025
BANNER'S HALLMARK SHOP 22,3070997952,09/29/2025,THANKSGIVING,SHIPPED,,1627427401,$284.80,10/06/2025,10/01/2025
BANNER'S HALLMARK SHOP 22,3070997943,09/29/2025,CHRISTMAS,OPEN,,3070153826,$19.20,11/21/2025,
BANNER'S HALLMARK SHOP 22,3070997934,09/29/2025,JEWISH NEW YEAR,SHIPPED,,1627421749,$16.60,10/06/2025,10/01/2025
BANNER'S HALLMARK SHOP 22,3070997906,09/29/2025,WINTER GRAD,,,3067799367,$40.50,11/21/2025,12/15/2025
BANNER'S HALLMARK SHOP 22,3070997858,09/29/2025,NEW YEAR'S DAY,SHIPPED,,1739041511,$77.30,11/21/2025,12/10/2025
BANNER'S HALLMARK SHOP 22,3070997784,09/29/2025,HLWN EID(RAMADN),SHIPPED,,1626058874,$344.20,10/06/2025,10/13/2025
BANNER'S HALLMARK SHOP 22,3070997746,09/29/2025,SWEETEST DAY,SHIPPED,,1626138696,$38.30,10/06/2025,10/01/2025
BANNER'S HALLMARK SHOP 22,3070997697,09/29/2025,HANUKKAH,SHIPPED,,1740134934,$207.40,11/21/2025,12/10/2025
BANNER'S HALLMARK SHOP 22,3070997669,09/29/2025,HANUKKAH,SHIPPED,,1740086673,$75.00,11/21/2025,12/10/2025
BANNER'S HALLMARK SHOP 22,3070995021,09/29/2025,,OPEN,OMNI-SFS,,$22.94,09/29/2025,
BANNER'S HALLMARK SHOP 22,3070994815,09/29/2025,,OPEN,R001893422,,$88.28,09/29/2025,
BANNER'S HALLMARK SHOP 22,3070796112,09/26/2025,EVERYDAY,SHIPPED,,LP.0926.1135,$0.00,10/03/2025,10/13/2025
BANNER'S HALLMARK SHOP 22,3070794590,09/26/2025,CHRISTMAS,SHIPPED,,LP.0925.438,$243.00,10/03/2025,10/01/2025
BANNER'S HALLMARK SHOP 22,3070792446,09/26/2025,EVERYDAY,SHIPPED,,1879091696,"$6,759.25",10/02/2025,10/02/2025
BANNER'S HALLMARK SHOP 22,3070677895,09/24/2025,CHRISTMAS,SHIPPED,,LP.0924.0850,$136.78,10/01/2025,10/01/2025
BANNER'S HALLMARK SHOP 22,3070574643,09/24/2025,,OPEN,RTLR CUSTOMIZED MKTG,,$51.00,09/23/2025,
BANNER'S HALLMARK SHOP 22,3070573629,09/23/2025,CHRISTMAS,SHIPPED,,LP.0923.350,$34.00,09/30/2025,10/01/2025
BANNER'S HALLMARK SHOP 22,3070571425,09/23/2025,CHRISTMAS,SHIPPED,,LP.0923.230,$432.48,09/30/2025,10/01/2025
BANNER'S HALLMARK SHOP 22,3070568791,09/23/2025,VALENTINE,PROCESSING,,AAGC1019243,$418.96,12/18/2025,
BANNER'S HALLMARK SHOP 22,3070503764,09/22/2025,,OPEN,DEBUT INVITE CRD - 5056131565,,$33.32,09/22/2025,
BANNER'S HALLMARK SHOP 22,3070503763,09/22/2025,,OPEN,DEBUT INVITE CRD - 5055943439,,$33.32,09/22/2025,
BANNER'S HALLMARK SHOP 22,3070503762,09/22/2025,,OPEN,DEBUT INVITE CRD - 5055876884,,$33.32,09/22/2025,
BANNER'S HALLMARK SHOP 22,3070499901,09/22/2025,CHRISTMAS,SHIPPED,,CJ.922.KSPD4,"$1,648.00",09/29/2025,10/02/2025
BANNER'S HALLMARK SHOP 22,3070430929,09/22/2025,,OPEN,R001892316,,$120.82,09/22/2025,
BANNER'S HALLMARK SHOP 22,3070430552,09/22/2025,,OPEN,OMNI-SFS,,$127.17,09/22/2025,
BANNER'S HALLMARK SHOP 22,3070306881,09/20/2025,,OPEN,MIX MATCH,,$15.48,09/19/2025,
BANNER'S HALLMARK SHOP 22,3070225157,09/19/2025,,OPEN,,,$3.00,09/18/2025,
BANNER'S HALLMARK SHOP 22,3070220537,09/18/2025,,OPEN,09/2025 GC FEE,,$475.00,09/18/2025,
BANNER'S HALLMARK SHOP 22,3070158061,09/17/2025,CHRISTMAS,SHIPPED,,LP.0917.330,"$2,321.12",09/24/2025,10/01/2025
BANNER'S HALLMARK SHOP 22,3070157033,09/17/2025,EVERYDAY,SHIPPED,,LP.0917.330,$79.20,09/24/2025,09/30/2025
BANNER'S HALLMARK SHOP 22,3070153826,09/17/2025,CHRISTMAS,OPEN,,LP.0916.405,$0.00,09/24/2025,
BANNER'S HALLMARK SHOP 22,3070153473,09/17/2025,CHRISTMAS,SHIPPED,,CJ.916.KSPD3,"$1,106.70",09/24/2025,10/02/2025
BANNER'S HALLMARK SHOP 22,3070065404,09/16/2025,EVERYDAY,OPEN,,LP.0916.0345,$0.00,09/23/2025,
BANNER'S HALLMARK SHOP 22,3069997311,09/16/2025,,OPEN,RTLR CUSTOMIZED MKTG,,$33.32,09/15/2025,
BANNER'S HALLMARK SHOP 22,3069940943,09/15/2025,,OPEN,,,$1.00,09/15/2025,
BANNER'S HALLMARK SHOP 22,3069938108,09/15/2025,,OPEN,R001891223,,$156.17,09/15/2025,
BANNER'S HALLMARK SHOP 22,3069937379,09/15/2025,,OPEN,OMNI-SFS,,$4.38,09/15/2025,
BANNER'S HALLMARK SHOP 22,3069878930,09/14/2025,,OPEN,,,$1.50,09/15/2025,
BANNER'S HALLMARK SHOP 22,3069819198,09/13/2025,,OPEN,RTLR CUSTOMIZED MKTG,,$33.32,09/12/2025,
BANNER'S HALLMARK SHOP 22,3069756925,09/12/2025,,OPEN,RTLR CUSTOMIZED MKTG,,$33.32,09/11/2025,
BANNER'S HALLMARK SHOP 22,3069697855,09/11/2025,,OPEN,RTLR CUSTOMIZED MKTG,,$33.32,09/10/2025,
BANNER'S HALLMARK SHOP 22,3069696349,09/10/2025,CHRISTMAS,SHIPPED,,LP.0910.155,$681.14,09/17/2025,10/01/2025
BANNER'S HALLMARK SHOP 22,3069695635,09/10/2025,EVERYDAY,SHIPPED,,LP.0910.125,$169.00,09/17/2025,10/02/2025
BANNER'S HALLMARK SHOP 22,3069694484,09/10/2025,,OPEN,BDAY CRD CREDIT - 5054993692,,$51.00,09/10/2025,
BANNER'S HALLMARK SHOP 22,3069694483,09/10/2025,,OPEN,BDAY CRD CREDIT - 5054933354,,$51.00,09/10/2025,
BANNER'S HALLMARK SHOP 22,3069694482,09/10/2025,,OPEN,BDAY CRD CREDIT - 5054839689,,$51.00,09/10/2025,
BANNER'S HALLMARK SHOP 22,3069603490,09/09/2025,EVERYDAY,SHIPPED,,LP.0909.300,$0.00,09/16/2025,10/13/2025
BANNER'S HALLMARK SHOP 22,3069601997,09/09/2025,HLWN EID(RAMADN),SHIPPED,,CJ.909.KSPD2,$64.00,09/16/2025,10/02/2025
BANNER'S HALLMARK SHOP 22,3069600195,09/09/2025,CHRISTMAS,SHIPPED,,CJ.909.KSPD2,"$4,156.03",09/16/2025,10/01/2025
BANNER'S HALLMARK SHOP 22,3069532884,09/08/2025,EVERYDAY,SHIPPED,,LP.0908.1200,$364.80,09/15/2025,10/01/2025
BANNER'S HALLMARK SHOP 22,3069532116,09/08/2025,CHRISTMAS,SHIPPED,,LP.0908.1200,"$2,716.72",09/15/2025,10/01/2025
BANNER'S HALLMARK SHOP 22,3069480300,09/08/2025,,OPEN,,,$1.50,09/08/2025,
BANNER'S HALLMARK SHOP 22,3069477664,09/08/2025,,OPEN,R001890118,,$166.72,09/08/2025,
BANNER'S HALLMARK SHOP 22,3069361261,09/06/2025,,OPEN,,,$1.50,09/05/2025,
BANNER'S HALLMARK SHOP 22,3069356887,09/05/2025,CHRISTMAS,SHIPPED,TECHNO SP 5,LP.0904.430,$420.00,09/12/2025,09/30/2025
BANNER'S HALLMARK SHOP 22,3069289210,09/04/2025,VALENTINE,PROCESSING,,AAGC853002,$318.59,12/18/2025,
BANNER'S HALLMARK SHOP 22,3069287340,09/04/2025,EVERYDAY,SHIPPED,0006065826,GP Corrugate,$78.99,09/11/2025,09/29/2025
BANNER'S HALLMARK SHOP 22,3069225459,09/03/2025,CHRISTMAS,SHIPPED,,LP.0903.354,$671.04,09/10/2025,10/01/2025
BANNER'S HALLMARK SHOP 22,3069220259,09/03/2025,CHRISTMAS,SHIPPED,,CJ.903.KSQ3B,$78.00,09/10/2025,10/02/2025
BANNER'S HALLMARK SHOP 22,3069100025,09/03/2025,,OPEN,,,$1.50,09/02/2025,
BANNER'S HALLMARK SHOP 22,3069096324,09/02/2025,HANUKKAH,SHIPPED,,GP SP1,$136.00,09/09/2025,10/03/2025
BANNER'S HALLMARK SHOP 22,3069096311,09/02/2025,CHRISTMAS,SHIPPED,,GP SP1,"$5,734.62",09/09/2025,11/04/2025
BANNER'S HALLMARK SHOP 22,3069092799,09/02/2025,EVERYDAY,SHIPPED,,GP SP1,$130.08,09/09/2025,09/30/2025
BANNER'S HALLMARK SHOP 22,3069089975,09/02/2025,,OPEN,Sept Smartlync Fee,,$30.00,09/02/2025,
BANNER'S HALLMARK SHOP 22,3069035816,09/02/2025,,OPEN,SEPT WINNG FEE,,$296.00,09/01/2025,
BANNER'S HALLMARK SHOP 22,3068923652,09/01/2025,,OPEN,OMNI-RESHIP,,$11.25,09/01/2025,
BANNER'S HALLMARK SHOP 22,3068922577,09/01/2025,,OPEN,R001889025,,$111.87,09/01/2025,
BANNER'S HALLMARK SHOP 22,3068922550,09/01/2025,,OPEN,OMNI-SFS,,$431.51,09/01/2025,
BANNER'S HALLMARK SHOP 29,3071104525,09/30/2025,EVERYDAY,OPEN,,LP.0930.1150,$0.00,10/08/2025,
BANNER'S HALLMARK SHOP 29,3071103953,09/30/2025,THANKSGIVING,OPEN,,3067073815,$0.00,10/06/2025,
BANNER'S HALLMARK SHOP 29,3071103935,09/30/2025,CHRISTMAS,OPEN,,3070153816,$344.20,10/06/2025,
BANNER'S HALLMARK SHOP 29,3071103909,09/30/2025,HLWN EID(RAMADN),OPEN,,3067049210,$0.00,10/06/2025,
BANNER'S HALLMARK SHOP 29,3071095961,09/30/2025,CHRISTMAS THK YOU,OPEN,,1740233925,$37.80,10/06/2025,
BANNER'S HALLMARK SHOP 29,3071095927,09/30/2025,HANUKKAH,OPEN,,1739513943,$10.60,10/06/2025,
BANNER'S HALLMARK SHOP 29,3071092327,09/30/2025,HANUKKAH,OPEN,,1739312845,$62.00,10/06/2025,
BANNER'S HALLMARK SHOP 29,3071092110,09/30/2025,HLWN EID(RAMADN),OPEN,,1625962284,$0.00,10/06/2025,
BANNER'S HALLMARK SHOP 29,3071091558,09/30/2025,NEW YEAR'S DAY,OPEN,,1740062357,$198.80,10/06/2025,
BANNER'S HALLMARK SHOP 29,3071090058,09/30/2025,THANKSGIVING,OPEN,,1627484011,$0.00,10/06/2025,
BANNER'S HALLMARK SHOP 29,3071089352,09/30/2025,CHRISTMAS THK YOU,OPEN,,1739935080,$10.00,10/06/2025,
BANNER'S HALLMARK SHOP 29,3071089315,09/30/2025,CHRISTMAS,OPEN,,1739927098,"$6,134.72",10/06/2025,
BANNER'S HALLMARK SHOP 29,3071089113,09/30/2025,CHRISTMAS,OPEN,,1739999508,"$4,502.50",10/06/2025,
BANNER'S HALLMARK SHOP 29,3071088785,09/30/2025,NEW YEAR'S DAY,OPEN,,1740486713,$100.30,10/06/2025,
BANNER'S HALLMARK SHOP 29,3071088769,09/30/2025,WINTER GRAD,OPEN,,1740239784,$3.50,10/06/2025,
BANNER'S HALLMARK SHOP 29,3071088650,09/30/2025,HANUKKAH,OPEN,,1740301411,$12.20,10/06/2025,
BANNER'S HALLMARK SHOP 29,3071007564,09/30/2025,,OPEN,,,$3.00,09/29/2025,
BANNER'S HALLMARK SHOP 29,3071005621,09/29/2025,EVERYDAY,SHIPPED,,LP.0929.335,"$1,088.19",10/07/2025,10/06/2025
BANNER'S HALLMARK SHOP 29,3070999179,09/29/2025,CHRISTMAS,SHIPPED,,CJ.929.KSPD5,$143.00,10/07/2025,10/02/2025
BANNER'S HALLMARK SHOP 29,3070998250,09/29/2025,WINTER GRAD,SHIPPED,,1739816307,$50.30,11/21/2025,12/01/2025
BANNER'S HALLMARK SHOP 29,3070998224,09/29/2025,CHRISTMAS,SHIPPED,,1739927098,"$13,901.10",11/21/2025,12/11/2025
BANNER'S HALLMARK SHOP 29,3070998126,09/29/2025,JEWISH NEW YEAR,SHIPPED,,1626554451,$21.20,10/06/2025,10/01/2025
BANNER'S HALLMARK SHOP 29,3070998056,09/29/2025,SWEETEST DAY,SHIPPED,,1626444740,$132.70,10/06/2025,10/01/2025
BANNER'S HALLMARK SHOP 29,3070998046,09/29/2025,JEWISH NEW YEAR,SHIPPED,,1626394210,$46.80,10/06/2025,10/01/2025
BANNER'S HALLMARK SHOP 29,3070998022,09/29/2025,HANUKKAH,SHIPPED,,1740301411,$42.20,11/21/2025,12/01/2025
