Store Name,Customer #,Billing Document #,Billing Document Date,PO #,Season Description,Billing Document Type,Billing Document Status,Total,Delivery #
BANNER'S HALLMARK SHOP 1938,1000116745,5059370597,11/03/2025,,CHRISTMAS,Invoice,OPEN,$108.00,4013270689
BANNER'S HALLMARK SHOP 1938,1000116745,5059427797,11/03/2025,Nov Smartlync Fee,,Debit Memo,PAID,$30.00,
BANNER'S HALLMARK SHOP 1948,1000118750,5060860244,11/25/2025,,CHRISTMAS,Invoice,OPEN,$62.10,4013213735
BANNER'S HALLMARK SHOP 1948,1000118750,5060753010,11/24/2025,OMNI-SFS,,Credit Memo,PAID,"$-3,744.53",
BANNER'S HALLMARK SHOP 1948,1000118750,5060753011,11/24/2025,OMNI-BOPIS,,Credit Memo,OPEN,$-82.33,
BANNER'S HALLMARK SHOP 1948,1000118750,5060753013,11/24/2025,R001902134,,Credit Memo,OPEN,$-520.10,
BANNER'S HALLMARK SHOP 1948,1000118750,5060619563,11/21/2025,MIX MATCH,,Credit Memo,OPEN,$-597.49,
BANNER'S HALLMARK SHOP 1948,1000118750,5060235739,11/17/2025,OMNI-BOPIS,,Credit Memo,OPEN,$-134.37,
BANNER'S HALLMARK SHOP 1948,1000118750,5060235746,11/17/2025,R001901020,,Credit Memo,OPEN,$-472.09,
BANNER'S HALLMARK SHOP 1948,1000118750,5060235753,11/17/2025,OMNI-SFS,,Credit Memo,OPEN,"$-1,961.68",
BANNER'S HALLMARK SHOP 1948,1000118750,5060235760,11/17/2025,OMNI-RESHIP,,Credit Memo,OPEN,$-22.50,
BANNER'S HALLMARK SHOP 1948,1000118750,5060296985,11/17/2025,,CHRISTMAS,Invoice,OPEN,$25.18,4013396703
BANNER'S HALLMARK SHOP 1948,1000118750,5060299218,11/17/2025,RTLR CUSTOMIZED MKTG,,Debit Memo,OPEN,$857.29,
BANNER'S HALLMARK SHOP 1948,1000118750,5059804757,11/10/2025,R001899898,,Credit Memo,OPEN,$-372.43,
BANNER'S HALLMARK SHOP 1948,1000118750,5059804763,11/10/2025,OMNI-BOPIS,,Credit Memo,OPEN,$-9.19,
BANNER'S HALLMARK SHOP 1948,1000118750,5059804766,11/10/2025,OMNI-SFS,,Credit Memo,OPEN,$-700.41,
BANNER'S HALLMARK SHOP 1948,1000118750,5059588071,11/05/2025,,CHRISTMAS,Invoice,OPEN,$25.00,4013348045
BANNER'S HALLMARK SHOP 1948,1000118750,5059431538,11/04/2025,,CHRISTMAS,Invoice,OPEN,$27.88,4013331052
BANNER'S HALLMARK SHOP 1948,1000118750,5059321622,11/03/2025,OMNI-SFS,,Credit Memo,OPEN,$-458.48,
BANNER'S HALLMARK SHOP 1948,1000118750,5059321625,11/03/2025,OMNI-RESHIP,,Credit Memo,OPEN,$-21.75,
BANNER'S HALLMARK SHOP 1948,1000118750,5059321629,11/03/2025,OMNI-BOPIS,,Credit Memo,OPEN,$-307.34,
BANNER'S HALLMARK SHOP 1948,1000118750,5059321635,11/03/2025,R001898783,,Credit Memo,OPEN,$-313.11,
BANNER'S HALLMARK SHOP 1948,1000118750,5059372531,11/03/2025,,CHRISTMAS,Invoice,OPEN,$30.00,4013270434
BANNER'S HALLMARK SHOP 1948,1000118750,5059428073,11/03/2025,Nov Smartlync Fee,,Debit Memo,PAID,$30.00,
BANNER'S HALLMARK SHOP 22,1000055291,5060752142,11/24/2025,OMNI-SFS,,Credit Memo,OPEN,"$-1,213.18",
BANNER'S HALLMARK SHOP 22,1000055291,5060752147,11/24/2025,OMNI-BOPIS,,Credit Memo,OPEN,$-38.04,
BANNER'S HALLMARK SHOP 22,1000055291,5060752153,11/24/2025,R001902338,,Credit Memo,OPEN,$-480.82,
BANNER'S HALLMARK SHOP 22,1000055291,5060619371,11/21/2025,MIX MATCH,,Credit Memo,OPEN,$-357.66,
BANNER'S HALLMARK SHOP 22,1000055291,5060548145,11/20/2025,11/2025 GC FEE,,Debit Memo,OPEN,$475.00,
BANNER'S HALLMARK SHOP 22,1000055291,5060235797,11/17/2025,OMNI-BOPIS,,Credit Memo,OPEN,$-3.99,
BANNER'S HALLMARK SHOP 22,1000055291,5060235802,11/17/2025,OMNI-SFS,,Credit Memo,OPEN,"$-1,257.47",
BANNER'S HALLMARK SHOP 22,1000055291,5060235805,11/17/2025,R001901223,,Credit Memo,OPEN,$-335.87,
BANNER'S HALLMARK SHOP 22,1000055291,5060296844,11/17/2025,,CHRISTMAS,Invoice,OPEN,$25.18,4013396713
BANNER'S HALLMARK SHOP 22,1000055291,5060299129,11/17/2025,RTLR CUSTOMIZED MKTG,,Debit Memo,OPEN,$910.52,
BANNER'S HALLMARK SHOP 22,1000055291,5059804087,11/10/2025,OMNI-SFS,,Credit Memo,OPEN,$-310.24,
BANNER'S HALLMARK SHOP 22,1000055291,5059804092,11/10/2025,R001900101,,Credit Memo,OPEN,$-422.96,
BANNER'S HALLMARK SHOP 22,1000055291,5059804098,11/10/2025,OMNI-RESHIP,,Credit Memo,OPEN,$-56.23,
BANNER'S HALLMARK SHOP 22,1000055291,5059428932,11/04/2025,,CHRISTMAS,Invoice,OPEN,$14.00,4013331058
BANNER'S HALLMARK SHOP 22,1000055291,5059431342,11/04/2025,,CHRISTMAS,Invoice,OPEN,$55.76,4013331057
BANNER'S HALLMARK SHOP 22,1000055291,5059320970,11/03/2025,OMNI-SFS,,Credit Memo,OPEN,"$-1,039.09",
BANNER'S HALLMARK SHOP 22,1000055291,5059320975,11/03/2025,OMNI-BOPIS,,Credit Memo,OPEN,$-7.99,
BANNER'S HALLMARK SHOP 22,1000055291,5059320982,11/03/2025,R001898982,,Credit Memo,OPEN,$-246.20,
BANNER'S HALLMARK SHOP 22,1000055291,5059371034,11/03/2025,,CHRISTMAS,Invoice,OPEN,$104.60,4013270160
BANNER'S HALLMARK SHOP 22,1000055291,5059427534,11/03/2025,NOV WINNG FEE,,Debit Memo,PAID,$296.00,
BANNER'S HALLMARK SHOP 22,1000055291,5059427539,11/03/2025,Nov Smartlync Fee,,Debit Memo,PAID,$30.00,
BANNER'S HALLMARK SHOP 29,1000002154,5060749932,11/24/2025,OMNI-RESHIP,,Credit Memo,OPEN,$-13.50,
BANNER'S HALLMARK SHOP 29,1000002154,5060749938,11/24/2025,OMNI-BOPIS,,Credit Memo,OPEN,$-55.57,
BANNER'S HALLMARK SHOP 29,1000002154,5060749943,11/24/2025,OMNI-SFS,,Credit Memo,OPEN,$-948.29,
BANNER'S HALLMARK SHOP 29,1000002154,5060749951,11/24/2025,R001901553,,Credit Memo,OPEN,$-814.90,
BANNER'S HALLMARK SHOP 29,1000002154,5060618671,11/21/2025,MIX MATCH,,Credit Memo,OPEN,$-890.40,
BANNER'S HALLMARK SHOP 29,1000002154,5060548652,11/20/2025,11/2025 GC FEE,,Debit Memo,OPEN,$475.00,
BANNER'S HALLMARK SHOP 29,1000002154,5060233087,11/17/2025,OMNI-BOPIS,,Credit Memo,OPEN,$-102.36,
BANNER'S HALLMARK SHOP 29,1000002154,5060233091,11/17/2025,R001900433,,Credit Memo,OPEN,$-850.47,
BANNER'S HALLMARK SHOP 29,1000002154,5060233097,11/17/2025,OMNI-SFS,,Credit Memo,OPEN,$-695.17,
BANNER'S HALLMARK SHOP 29,1000002154,5060296245,11/17/2025,,CHRISTMAS,Invoice,OPEN,$25.18,4013396678
BANNER'S HALLMARK SHOP 29,1000002154,5060298778,11/17/2025,RTLR CUSTOMIZED MKTG,,Debit Memo,OPEN,"$2,502.53",
BANNER'S HALLMARK SHOP 29,1000002154,5059908515,11/11/2025,*KOCC,,Debit Memo,PAID,$99.98,
BANNER'S HALLMARK SHOP 29,1000002154,5059802033,11/10/2025,OMNI-SFS,,Credit Memo,OPEN,$-428.95,
BANNER'S HALLMARK SHOP 29,1000002154,5059802038,11/10/2025,OMNI-BOPIS,,Credit Memo,OPEN,$-10.39,
BANNER'S HALLMARK SHOP 29,1000002154,5059802045,11/10/2025,R001899312,,Credit Memo,OPEN,$-765.17,
BANNER'S HALLMARK SHOP 29,1000002154,5059592136,11/06/2025,,CHRISTMAS,Invoice,OPEN,$19.20,4013347833
BANNER'S HALLMARK SHOP 29,1000002154,5059595516,11/06/2025,,HANUKKAH,Invoice,OPEN,$30.00,4013347834
BANNER'S HALLMARK SHOP 29,1000002154,5059431999,11/04/2025,,CHRISTMAS,Invoice,OPEN,$55.76,4013331029
BANNER'S HALLMARK SHOP 29,1000002154,5059318779,11/03/2025,OMNI-SFS,,Credit Memo,OPEN,$-479.27,
BANNER'S HALLMARK SHOP 29,1000002154,5059318784,11/03/2025,OMNI-BOPIS,,Credit Memo,OPEN,$-173.61,
BANNER'S HALLMARK SHOP 29,1000002154,5059318788,11/03/2025,R001898209,,Credit Memo,OPEN,$-430.68,
BANNER'S HALLMARK SHOP 29,1000002154,5059370624,11/03/2025,,CHRISTMAS,Invoice,OPEN,$301.64,4013270196
BANNER'S HALLMARK SHOP 29,1000002154,5059426719,11/03/2025,NOV WINNG FEE,,Debit Memo,PAID,$296.00,
BANNER'S HALLMARK SHOP 29,1000002154,5059426726,11/03/2025,Nov Smartlync Fee,,Debit Memo,PAID,$30.00,
BANNER'S HALLMARK SHOP 32,1000011835,5060750645,11/24/2025,OMNI-SFS,,Credit Memo,OPEN,"$-2,259.69",
BANNER'S HALLMARK SHOP 32,1000011835,5060750648,11/24/2025,OMNI-BOPIS,,Credit Memo,OPEN,$-184.47,
BANNER'S HALLMARK SHOP 32,1000011835,5060750653,11/24/2025,R001901859,,Credit Memo,OPEN,"$-1,025.50",
BANNER'S HALLMARK SHOP 32,1000011835,5060750660,11/24/2025,OMNI-RESHIP,,Credit Memo,OPEN,$-69.75,
BANNER'S HALLMARK SHOP 32,1000011835,5060618927,11/21/2025,MIX MATCH,,Credit Memo,OPEN,"$-1,211.00",
BANNER'S HALLMARK SHOP 32,1000011835,5060548574,11/20/2025,11/2025 GC FEE,,Debit Memo,OPEN,$475.00,
BANNER'S HALLMARK SHOP 32,1000011835,5060233879,11/17/2025,R001900742,,Credit Memo,OPEN,$-923.46,
BANNER'S HALLMARK SHOP 32,1000011835,5060233887,11/17/2025,OMNI-SFS,,Credit Memo,OPEN,"$-2,249.55",
BANNER'S HALLMARK SHOP 32,1000011835,5060233891,11/17/2025,OMNI-BOPIS,,Credit Memo,OPEN,$-98.27,
BANNER'S HALLMARK SHOP 32,1000011835,5060296959,11/17/2025,,CHRISTMAS,Invoice,OPEN,$13.94,4013396689
BANNER'S HALLMARK SHOP 32,1000011835,5060298908,11/17/2025,RTLR CUSTOMIZED MKTG,,Debit Memo,OPEN,"$3,396.24",
BANNER'S HALLMARK SHOP 32,1000011835,5059802661,11/10/2025,OMNI-SFS,,Credit Memo,OPEN,"$-1,390.59",
BANNER'S HALLMARK SHOP 32,1000011835,5059802667,11/10/2025,OMNI-BOPIS,,Credit Memo,OPEN,$-11.97,
BANNER'S HALLMARK SHOP 32,1000011835,5059802672,11/10/2025,R001899618,,Credit Memo,OPEN,$-880.85,
BANNER'S HALLMARK SHOP 32,1000011835,5059588322,11/05/2025,,HANUKKAH,Invoice,OPEN,$42.00,4013347913
BANNER'S HALLMARK SHOP 32,1000011835,5059431730,11/04/2025,,CHRISTMAS,Invoice,OPEN,$55.76,4013331038
BANNER'S HALLMARK SHOP 32,1000011835,5059319656,11/03/2025,OMNI-SFS,,Credit Memo,OPEN,"$-1,287.21",
BANNER'S HALLMARK SHOP 32,1000011835,5059319661,11/03/2025,OMNI-RESHIP,,Credit Memo,OPEN,$-11.25,
BANNER'S HALLMARK SHOP 32,1000011835,5059319668,11/03/2025,OMNI-BOPIS,,Credit Memo,OPEN,$-69.72,
BANNER'S HALLMARK SHOP 32,1000011835,5059319676,11/03/2025,R001898513,,Credit Memo,OPEN,$-582.53,
BANNER'S HALLMARK SHOP 32,1000011835,5059427078,11/03/2025,NOV WINNG FEE,,Debit Memo,PAID,$296.00,
BANNER'S HALLMARK SHOP 32,1000011835,5059427081,11/03/2025,Nov Smartlync Fee,,Debit Memo,PAID,$30.00,
BANNER'S HALLMARK SHOP 33,1000000626,5060749880,11/24/2025,OMNI-BOPIS,,Credit Memo,OPEN,$-22.24,
BANNER'S HALLMARK SHOP 33,1000000626,5060749886,11/24/2025,OMNI-RESHIP,,Credit Memo,OPEN,$-67.50,
BANNER'S HALLMARK SHOP 33,1000000626,5060749890,11/24/2025,OMNI-SFS,,Credit Memo,OPEN,"$-2,126.76",
BANNER'S HALLMARK SHOP 33,1000000626,5060749895,11/24/2025,R001901573,,Credit Memo,OPEN,"$-1,052.03",
BANNER'S HALLMARK SHOP 33,1000000626,5060618657,11/21/2025,MIX MATCH,,Credit Memo,OPEN,$-929.34,
BANNER'S HALLMARK SHOP 33,1000000626,5060548430,11/20/2025,11/2025 GC FEE,,Debit Memo,OPEN,$475.00,
BANNER'S HALLMARK SHOP 33,1000000626,5060472403,11/19/2025,*KOCC,,Debit Memo,OPEN,$49.99,
BANNER'S HALLMARK SHOP 33,1000000626,5060371790,11/18/2025,*KOCC,,Debit Memo,OPEN,$299.94,
BANNER'S HALLMARK SHOP 33,1000000626,5060233039,11/17/2025,OMNI-RESHIP,,Credit Memo,OPEN,$-106.50,
BANNER'S HALLMARK SHOP 33,1000000626,5060233047,11/17/2025,OMNI-SFS,,Credit Memo,OPEN,$-789.21,
BANNER'S HALLMARK SHOP 33,1000000626,5060233053,11/17/2025,OMNI-BOPIS,,Credit Memo,OPEN,$-23.17,
BANNER'S HALLMARK SHOP 33,1000000626,5060233059,11/17/2025,R001900453,,Credit Memo,OPEN,$-911.60,
BANNER'S HALLMARK SHOP 33,1000000626,5060296248,11/17/2025,,CHRISTMAS,Invoice,OPEN,$25.18,4013396697
BANNER'S HALLMARK SHOP 33,1000000626,5060298769,11/17/2025,RTLR CUSTOMIZED MKTG,,Debit Memo,OPEN,"$3,824.45",
BANNER'S HALLMARK SHOP 33,1000000626,5059802005,11/10/2025,OMNI-SFS,,Credit Memo,OPEN,$-651.57,
BANNER'S HALLMARK SHOP 33,1000000626,5059802011,11/10/2025,R001899332,,Credit Memo,OPEN,$-939.48,
BANNER'S HALLMARK SHOP 33,1000000626,5059318795,11/03/2025,OMNI-BOPIS,,Credit Memo,OPEN,$-53.30,
BANNER'S HALLMARK SHOP 33,1000000626,5059318802,11/03/2025,OMNI-SFS,,Credit Memo,OPEN,$-590.63,
BANNER'S HALLMARK SHOP 33,1000000626,5059318807,11/03/2025,R001898229,,Credit Memo,OPEN,$-601.77,
BANNER'S HALLMARK SHOP 33,1000000626,5059370535,11/03/2025,,CHRISTMAS,Invoice,OPEN,$226.61,4013270181
BANNER'S HALLMARK SHOP 33,1000000626,5059426706,11/03/2025,NOV WINNG FEE,,Debit Memo,PAID,$296.00,
BANNER'S HALLMARK SHOP 33,1000000626,5059426710,11/03/2025,Nov Smartlync Fee,,Debit Memo,PAID,$30.00,
BANNER'S HALLMARK SHOP 36,1000012828,5060750829,11/24/2025,OMNI-BOPIS,,Credit Memo,OPEN,$-55.91,
BANNER'S HALLMARK SHOP 36,1000012828,5060750834,11/24/2025,R001901906,,Credit Memo,OPEN,$-585.62,
BANNER'S HALLMARK SHOP 36,1000012828,5060750844,11/24/2025,OMNI-SFS,,Credit Memo,OPEN,$-865.53,
BANNER'S HALLMARK SHOP 36,1000012828,5060618921,11/21/2025,MIX MATCH,,Credit Memo,OPEN,$-433.55,
BANNER'S HALLMARK SHOP 36,1000012828,5060547787,11/20/2025,11/2025 GC FEE,,Debit Memo,OPEN,$475.00,
BANNER'S HALLMARK SHOP 36,1000012828,5060233838,11/17/2025,OMNI-SFS,,Credit Memo,OPEN,$-353.22,
BANNER'S HALLMARK SHOP 36,1000012828,5060233845,11/17/2025,OMNI-RESHIP,,Credit Memo,OPEN,$-11.25,
BANNER'S HALLMARK SHOP 36,1000012828,5060233852,11/17/2025,OMNI-BOPIS,,Credit Memo,OPEN,$-64.45,
BANNER'S HALLMARK SHOP 36,1000012828,5060233858,11/17/2025,R001900789,,Credit Memo,OPEN,$-568.34,
BANNER'S HALLMARK SHOP 36,1000012828,5060296962,11/17/2025,,CHRISTMAS,Invoice,OPEN,$13.94,4013396680
BANNER'S HALLMARK SHOP 36,1000012828,5060298919,11/17/2025,RTLR CUSTOMIZED MKTG,,Debit Memo,OPEN,"$1,540.88",
BANNER'S HALLMARK SHOP 36,1000012828,5059802814,11/10/2025,OMNI-BOPIS,,Credit Memo,OPEN,$-10.39,
BANNER'S HALLMARK SHOP 36,1000012828,5059802822,11/10/2025,OMNI-SFS,,Credit Memo,OPEN,$-57.60,
BANNER'S HALLMARK SHOP 36,1000012828,5059802828,11/10/2025,R001899665,,Credit Memo,OPEN,$-487.63,
BANNER'S HALLMARK SHOP 36,1000012828,5059802833,11/10/2025,OMNI-RESHIP,,Credit Memo,OPEN,$-33.75,
BANNER'S HALLMARK SHOP 36,1000012828,5059596434,11/06/2025,damage defective,,Credit Memo,OPEN,$-34.89,
BANNER'S HALLMARK SHOP 36,1000012828,5059588091,11/05/2025,,HANUKKAH,Invoice,OPEN,$25.00,4013348074
BANNER'S HALLMARK SHOP 36,1000012828,5059431729,11/04/2025,,CHRISTMAS,Invoice,OPEN,$55.76,4013331034
BANNER'S HALLMARK SHOP 36,1000012828,5059319727,11/03/2025,OMNI-BOPIS,,Credit Memo,OPEN,$-89.92,
BANNER'S HALLMARK SHOP 36,1000012828,5059319736,11/03/2025,R001898559,,Credit Memo,OPEN,$-305.82,
BANNER'S HALLMARK SHOP 36,1000012828,5059319743,11/03/2025,OMNI-SFS,,Credit Memo,OPEN,$-428.81,
BANNER'S HALLMARK SHOP 36,1000012828,5059426887,11/03/2025,NOV WINNG FEE,,Debit Memo,PAID,$296.00,
BANNER'S HALLMARK SHOP 36,1000012828,5059426890,11/03/2025,Nov Smartlync Fee,,Debit Memo,PAID,$30.00,
BANNER'S HALLMARK SHOP 38,1000006859,5060961250,11/26/2025,*KOCC,,Debit Memo,OPEN,$49.99,
BANNER'S HALLMARK SHOP 38,1000006859,5060866296,11/25/2025,*KOCC,,Debit Memo,OPEN,$49.99,
BANNER'S HALLMARK SHOP 38,1000006859,5060750388,11/24/2025,OMNI-BOPIS,,Credit Memo,OPEN,$-102.87,
BANNER'S HALLMARK SHOP 38,1000006859,5060750392,11/24/2025,OMNI-SFS,,Credit Memo,OPEN,$-771.79,
BANNER'S HALLMARK SHOP 38,1000006859,5060750395,11/24/2025,R001901668,,Credit Memo,OPEN,$-629.78,
BANNER'S HALLMARK SHOP 38,1000006859,5060618810,11/21/2025,MIX MATCH,,Credit Memo,OPEN,$-730.31,
BANNER'S HALLMARK SHOP 38,1000006859,5060547667,11/20/2025,11/2025 GC FEE,,Debit Memo,OPEN,$475.00,
BANNER'S HALLMARK SHOP 38,1000006859,5060233430,11/17/2025,OMNI-BOPIS,,Credit Memo,OPEN,$-40.94,
BANNER'S HALLMARK SHOP 38,1000006859,5060233434,11/17/2025,OMNI-SFS,,Credit Memo,OPEN,$-351.28,
BANNER'S HALLMARK SHOP 38,1000006859,5060233438,11/17/2025,R001900549,,Credit Memo,OPEN,$-669.25,
BANNER'S HALLMARK SHOP 38,1000006859,5060298833,11/17/2025,RTLR CUSTOMIZED MKTG,,Debit Memo,OPEN,"$1,976.09",
BANNER'S HALLMARK SHOP 38,1000006859,5060364346,11/17/2025,,CHRISTMAS,Invoice,OPEN,$11.24,4013396699
BANNER'S HALLMARK SHOP 38,1000006859,5060141134,11/14/2025,*KOCC,,Debit Memo,OPEN,$49.99,
BANNER'S HALLMARK SHOP 38,1000006859,5059986693,11/12/2025,*KOCC,,Debit Memo,PAID,$149.97,
BANNER'S HALLMARK SHOP 38,1000006859,5059908508,11/11/2025,*KOCC,,Debit Memo,PAID,$49.99,
BANNER'S HALLMARK SHOP 38,1000006859,5059802352,11/10/2025,R001899426,,Credit Memo,OPEN,$-608.03,
BANNER'S HALLMARK SHOP 38,1000006859,5059802361,11/10/2025,OMNI-BOPIS,,Credit Memo,OPEN,$-21.18,
BANNER'S HALLMARK SHOP 38,1000006859,5059802367,11/10/2025,OMNI-SFS,,Credit Memo,OPEN,$-32.23,
BANNER'S HALLMARK SHOP 38,1000006859,5059665300,11/07/2025,*KOCC,,Debit Memo,PAID,$49.99,
BANNER'S HALLMARK SHOP 38,1000006859,5059524033,11/05/2025,,CHRISTMAS,Invoice,OPEN,$26.20,4013347876
BANNER'S HALLMARK SHOP 38,1000006859,5059319204,11/03/2025,OMNI-BOPIS,,Credit Memo,OPEN,$-68.20,
BANNER'S HALLMARK SHOP 38,1000006859,5059319210,11/03/2025,OMNI-SFS,,Credit Memo,OPEN,$-189.51,
BANNER'S HALLMARK SHOP 38,1000006859,5059319213,11/03/2025,R001898322,,Credit Memo,OPEN,$-405.04,
BANNER'S HALLMARK SHOP 38,1000006859,5059426809,11/03/2025,NOV WINNG FEE,,Debit Memo,PAID,$296.00,
BANNER'S HALLMARK SHOP 38,1000006859,5059426813,11/03/2025,Nov Smartlync Fee,,Debit Memo,PAID,$30.00,
BANNER'S HALLMARK SHOP 40,1000002240,5060749964,11/24/2025,OMNI-BOPIS,,Credit Memo,OPEN,$-48.58,
BANNER'S HALLMARK SHOP 40,1000002240,5060749972,11/24/2025,R001902155,,Credit Memo,OPEN,$-542.95,
BANNER'S HALLMARK SHOP 40,1000002240,5060749980,11/24/2025,OMNI-SFS,,Credit Memo,PAID,"$-3,139.03",
BANNER'S HALLMARK SHOP 40,1000002240,5060618677,11/21/2025,MIX MATCH,,Credit Memo,OPEN,"$-1,344.10",
BANNER'S HALLMARK SHOP 40,1000002240,5060548493,11/20/2025,11/2025 GC FEE,,Debit Memo,OPEN,$475.00,
BANNER'S HALLMARK SHOP 40,1000002240,5060368302,11/18/2025,Damaged Deffect,,Credit Memo,OPEN,$-19.35,
BANNER'S HALLMARK SHOP 40,1000002240,5060233100,11/17/2025,OMNI-BOPIS,,Credit Memo,OPEN,$-71.34,
BANNER'S HALLMARK SHOP 40,1000002240,5060233106,11/17/2025,R001901041,,Credit Memo,OPEN,$-608.95,
BANNER'S HALLMARK SHOP 40,1000002240,5060233110,11/17/2025,OMNI-SFS,,Credit Memo,OPEN,"$-1,608.78",
BANNER'S HALLMARK SHOP 40,1000002240,5060296788,11/17/2025,,CHRISTMAS,Invoice,OPEN,$13.94,4013396684
BANNER'S HALLMARK SHOP 40,1000002240,5060298779,11/17/2025,RTLR CUSTOMIZED MKTG,,Debit Memo,OPEN,"$2,194.35",
BANNER'S HALLMARK SHOP 40,1000002240,5059801971,11/10/2025,OMNI-SFS,,Credit Memo,OPEN,$-361.34,
BANNER'S HALLMARK SHOP 40,1000002240,5059801975,11/10/2025,OMNI-BOPIS,,Credit Memo,OPEN,$-4.79,
BANNER'S HALLMARK SHOP 40,1000002240,5059801980,11/10/2025,R001899919,,Credit Memo,OPEN,$-586.76,
BANNER'S HALLMARK SHOP 40,1000002240,5059852178,11/10/2025,*KOCC,,Debit Memo,PAID,$99.98,
BANNER'S HALLMARK SHOP 40,1000002240,5059318781,11/03/2025,OMNI-SFS,,Credit Memo,OPEN,$-185.08,
BANNER'S HALLMARK SHOP 40,1000002240,5059318783,11/03/2025,R001898803,,Credit Memo,OPEN,$-319.65,
BANNER'S HALLMARK SHOP 40,1000002240,5059318791,11/03/2025,OMNI-BOPIS,,Credit Memo,OPEN,$-57.19,
BANNER'S HALLMARK SHOP 40,1000002240,5059427863,11/03/2025,NOV WINNG FEE,,Debit Memo,PAID,$296.00,
BANNER'S HALLMARK SHOP 45,1000110655,5060752494,11/24/2025,OMNI-SFS,,Credit Memo,OPEN,$-530.00,
BANNER'S HALLMARK SHOP 45,1000110655,5060752498,11/24/2025,OMNI-BOPIS,,Credit Memo,OPEN,$-89.96,
BANNER'S HALLMARK SHOP 45,1000110655,5060752504,11/24/2025,R001902142,,Credit Memo,OPEN,$-997.79,
BANNER'S HALLMARK SHOP 45,1000110655,5060619576,11/21/2025,MIX MATCH,,Credit Memo,OPEN,$-963.20,
BANNER'S HALLMARK SHOP 45,1000110655,5060548699,11/20/2025,11/2025 GC FEE,,Debit Memo,OPEN,$475.00,
BANNER'S HALLMARK SHOP 45,1000110655,5060235803,11/17/2025,R001901028,,Credit Memo,OPEN,$-806.40,
BANNER'S HALLMARK SHOP 45,1000110655,5060235807,11/17/2025,OMNI-RESHIP,,Credit Memo,OPEN,$-96.00,
BANNER'S HALLMARK SHOP 45,1000110655,5060235813,11/17/2025,OMNI-BOPIS,,Credit Memo,OPEN,$-27.17,
BANNER'S HALLMARK SHOP 45,1000110655,5060235817,11/17/2025,OMNI-SFS,,Credit Memo,OPEN,$-244.80,
BANNER'S HALLMARK SHOP 45,1000110655,5060296808,11/17/2025,,CHRISTMAS,Invoice,OPEN,$13.94,4013396717
BANNER'S HALLMARK SHOP 45,1000110655,5060299168,11/17/2025,RTLR CUSTOMIZED MKTG,,Debit Memo,OPEN,"$1,797.93",
BANNER'S HALLMARK SHOP 45,1000110655,5059804338,11/10/2025,OMNI-SFS,,Credit Memo,OPEN,$-341.82,
BANNER'S HALLMARK SHOP 45,1000110655,5059804343,11/10/2025,R001899906,,Credit Memo,OPEN,$-765.35,
BANNER'S HALLMARK SHOP 45,1000110655,5059804350,11/10/2025,OMNI-BOPIS,,Credit Memo,OPEN,$-3.72,
BANNER'S HALLMARK SHOP 45,1000110655,5059851102,11/10/2025,,CHRISTMAS,Invoice,OPEN,$39.90,4013458420
BANNER'S HALLMARK SHOP 45,1000110655,5059852316,11/10/2025,*KOCC,,Debit Memo,PAID,$49.99,
BANNER'S HALLMARK SHOP 45,1000110655,5059523719,11/05/2025,,CHRISTMAS,Invoice,OPEN,$14.00,4013347901
BANNER'S HALLMARK SHOP 45,1000110655,5059431953,11/04/2025,,CHRISTMAS,Invoice,OPEN,$55.76,4013331064
BANNER'S HALLMARK SHOP 45,1000110655,5059321608,11/03/2025,OMNI-BOPIS,,Credit Memo,OPEN,$-121.14,
BANNER'S HALLMARK SHOP 45,1000110655,5059321612,11/03/2025,R001898791,,Credit Memo,OPEN,$-559.33,
BANNER'S HALLMARK SHOP 45,1000110655,5059321618,11/03/2025,OMNI-SFS,,Credit Memo,OPEN,$-280.67,
BANNER'S HALLMARK SHOP 45,1000110655,5059372922,11/03/2025,,CHRISTMAS,Invoice,OPEN,$93.60,4013270168
BANNER'S HALLMARK SHOP 45,1000110655,5059427795,11/03/2025,NOV WINNG FEE,,Debit Memo,PAID,$296.00,
BANNER'S HALLMARK SHOP 45,1000110655,5059427798,11/03/2025,Nov Smartlync Fee,,Debit Memo,PAID,$30.00,
BANNER'S HALLMARK SHOP 46,1000019277,5060751392,11/24/2025,OMNI-RESHIP,,Credit Memo,OPEN,$-33.75,
BANNER'S HALLMARK SHOP 46,1000019277,5060751397,11/24/2025,OMNI-BOPIS,,Credit Memo,OPEN,$-179.68,
BANNER'S HALLMARK SHOP 46,1000019277,5060751401,11/24/2025,OMNI-SFS,,Credit Memo,OPEN,"$-2,222.12",
BANNER'S HALLMARK SHOP 46,1000019277,5060751408,11/24/2025,R001902417,,Credit Memo,OPEN,$-723.42,
BANNER'S HALLMARK SHOP 46,1000019277,5060619141,11/21/2025,MIX MATCH,,Credit Memo,OPEN,"$-1,151.20",
BANNER'S HALLMARK SHOP 46,1000019277,5060548019,11/20/2025,11/2025 GC FEE,,Debit Memo,OPEN,$475.00,
BANNER'S HALLMARK SHOP 46,1000019277,5060234623,11/17/2025,OMNI-BOPIS,,Credit Memo,OPEN,$-41.15,
BANNER'S HALLMARK SHOP 46,1000019277,5060234628,11/17/2025,OMNI-SFS,,Credit Memo,PAID,"$-5,108.79",
